timestamp,open,high,low,close,volume
2026-01-05T05:00:00Z,25487.5,25489.25,25465.75,25479.75,5065.0
2026-01-05T05:30:00Z,25479.75,25497.5,25475.25,25495.0,5212.0
2026-01-05T06:00:00Z,25494.5,25504.5,25478.0,25480.0,7081.0
2026-01-05T06:30:00Z,25479.75,25508.25,25468.5,25506.25,8576.0
2026-01-05T07:00:00Z,25506.25,25509.25,25458.75,25470.75,9046.0
2026-01-05T07:30:00Z,25471.0,25483.75,25455.25,25478.0,8864.0
2026-01-05T08:00:00Z,25478.0,25556.0,25467.5,25537.5,20272.0
2026-01-05T08:30:00Z,25537.0,25544.75,25507.5,25512.25,10181.0
2026-01-05T09:00:00Z,25511.5,25532.5,25495.5,25498.75,10713.0
2026-01-05T09:30:00Z,25497.75,25524.5,25495.25,25511.75,8744.0
2026-01-05T10:00:00Z,25511.75,25554.75,25510.5,25544.5,9702.0
2026-01-05T10:30:00Z,25544.5,25558.75,25534.25,25553.75,8103.0
2026-01-05T11:00:00Z,25554.25,25567.5,25544.25,25548.5,9128.0
2026-01-05T11:30:00Z,25548.25,25577.0,25548.0,25567.75,8937.0
2026-01-05T12:00:00Z,25567.75,25586.75,25557.25,25558.75,10597.0
2026-01-05T12:30:00Z,25559.5,25572.25,25544.5,25557.5,10930.0
2026-01-05T13:00:00Z,25558.0,25572.75,25520.0,25537.75,16695.0
2026-01-05T13:30:00Z,25537.5,25591.5,25537.5,25576.0,21004.0
2026-01-05T14:00:00Z,25575.75,25646.75,25575.25,25642.5,40969.0
2026-01-05T14:30:00Z,25643.0,25673.0,25539.25,25594.75,242571.0
2026-01-05T15:00:00Z,25594.75,25684.0,25565.5,25673.25,137527.0
2026-01-05T15:30:00Z,25673.5,25691.25,25636.75,25664.5,85640.0
2026-01-05T16:00:00Z,25664.5,25696.75,25651.25,25683.75,58288.0
2026-01-05T16:30:00Z,25683.5,25708.0,25657.25,25658.0,61730.0
2026-01-05T17:00:00Z,25658.75,25673.5,25615.25,25628.75,64276.0
2026-01-05T17:30:00Z,25629.25,25635.25,25607.5,25626.75,46733.0
2026-01-05T18:00:00Z,25626.5,25632.25,25557.0,25605.75,63877.0
2026-01-05T18:30:00Z,25605.5,25625.75,25589.25,25612.75,38347.0
2026-01-05T19:00:00Z,25613.0,25618.5,25583.75,25585.0,28983.0
2026-01-05T19:30:00Z,25585.5,25591.25,25548.5,25577.0,47857.0
2026-01-05T20:00:00Z,25577.25,25607.25,25565.75,25600.0,40501.0
2026-01-05T20:30:00Z,25600.25,25618.75,25566.5,25587.0,59685.0
2026-01-05T21:00:00Z,25587.5,25590.5,25573.0,25584.5,15577.0
2026-01-05T21:30:00Z,25584.75,25588.75,25576.75,25578.5,5917.0
2026-01-05T23:00:00Z,25581.0,25597.5,25578.0,25587.75,5346.0
2026-01-05T23:30:00Z,25587.25,25588.0,25560.0,25566.0,8903.0
2026-01-06T00:00:00Z,25566.25,25582.25,25554.0,25572.0,10155.0
2026-01-06T00:30:00Z,25571.75,25574.0,25552.25,25563.75,6811.0
2026-01-06T01:00:00Z,25564.0,25598.75,25555.5,25593.75,10380.0
2026-01-06T01:30:00Z,25593.25,25602.75,25590.0,25597.75,6683.0
2026-01-06T02:00:00Z,25598.0,25608.0,25592.75,25603.75,6214.0
2026-01-06T02:30:00Z,25604.75,25625.25,25600.75,25624.0,6474.0
2026-01-06T03:00:00Z,25623.75,25629.5,25620.5,25622.5,4280.0
2026-01-06T03:30:00Z,25622.25,25628.5,25616.5,25620.5,4680.0
2026-01-06T04:00:00Z,25620.75,25641.75,25620.25,25640.0,6430.0
2026-01-06T04:30:00Z,25640.25,25647.5,25632.25,25647.25,5663.0
2026-01-06T05:00:00Z,25642.5,25653.5,25640.25,25647.25,5567.0
2026-01-06T05:30:00Z,25647.0,25651.5,25638.25,25643.0,4371.0
2026-01-06T06:00:00Z,25643.0,25668.0,25641.5,25661.25,6786.0
2026-01-06T06:30:00Z,25661.5,25674.5,25660.75,25669.0,5405.0
2026-01-06T07:00:00Z,25669.25,25669.75,25649.5,25652.5,5069.0
2026-01-06T07:30:00Z,25652.75,25657.5,25642.5,25646.75,4426.0
2026-01-06T08:00:00Z,25647.25,25647.75,25546.0,25554.5,26129.0
2026-01-06T08:30:00Z,25553.75,25578.75,25527.0,25572.75,20646.0
2026-01-06T09:00:00Z,25572.0,25587.75,25557.0,25569.75,12327.0
2026-01-06T09:30:00Z,25569.75,25608.25,25564.25,25585.75,11822.0
2026-01-06T10:00:00Z,25586.5,25592.0,25571.25,25580.25,7344.0
2026-01-06T10:30:00Z,25580.0,25597.5,25577.5,25592.25,5633.0
2026-01-06T11:00:00Z,25593.25,25605.0,25589.5,25592.75,5752.0
2026-01-06T11:30:00Z,25592.75,25614.25,25590.0,25596.75,6015.0
2026-01-06T12:00:00Z,25596.5,25617.0,25591.5,25615.75,7264.0
2026-01-06T12:30:00Z,25615.75,25649.25,25611.5,25641.25,12694.0
2026-01-06T13:00:00Z,25640.75,25652.75,25619.75,25625.5,14243.0
2026-01-06T13:30:00Z,25624.5,25637.5,25590.5,25616.25,20377.0
2026-01-06T14:00:00Z,25616.5,25639.75,25592.75,25636.25,29224.0
2026-01-06T14:30:00Z,25636.0,25761.5,25608.75,25753.0,223269.0
2026-01-06T15:00:00Z,25753.25,25778.75,25726.25,25760.25,130671.0
2026-01-06T15:30:00Z,25767.0,25767.0,25676.5,25687.75,131610.0
2026-01-06T16:00:00Z,25687.25,25706.25,25645.5,25676.75,121648.0
2026-01-06T16:30:00Z,25677.0,25697.75,25658.5,25695.75,81713.0
2026-01-06T17:00:00Z,25695.75,25743.0,25674.5,25735.0,64300.0
2026-01-06T17:30:00Z,25735.25,25772.75,25735.25,25759.75,58079.0
2026-01-06T18:00:00Z,25759.75,25779.0,25745.25,25759.5,38044.0
2026-01-06T18:30:00Z,25759.75,25806.0,25750.0,25800.0,45675.0
2026-01-06T19:00:00Z,25805.0,25814.5,25794.0,25808.75,34992.0
2026-01-06T19:30:00Z,25808.75,25820.25,25806.25,25809.5,26519.0
2026-01-06T20:00:00Z,25812.5,25830.0,25802.25,25815.75,31234.0
2026-01-06T20:30:00Z,25814.0,25837.75,25812.0,25835.5,48760.0
2026-01-06T21:00:00Z,25818.75,25826.75,25817.5,25822.75,28866.0
2026-01-06T21:30:00Z,25822.75,25833.25,25818.5,25831.25,8290.0
2026-01-06T23:00:00Z,25834.5,25844.75,25820.0,25825.5,5287.0
2026-01-06T23:30:00Z,25825.5,25830.75,25814.5,25825.0,5683.0
2026-01-07T00:00:00Z,25825.25,25842.5,25820.75,25832.0,9040.0
2026-01-07T00:30:00Z,25832.0,25838.0,25818.75,25829.0,6875.0
2026-01-07T01:00:00Z,25829.0,25835.0,25811.5,25814.75,7659.0
2026-01-07T01:30:00Z,25815.0,25828.75,25811.75,25816.25,6362.0
2026-01-07T02:00:00Z,25816.5,25832.75,25808.5,25808.75,6160.0
2026-01-07T02:30:00Z,25808.75,25813.0,25801.75,25806.75,4775.0
2026-01-07T03:00:00Z,25807.0,25822.0,25806.25,25816.5,4693.0
2026-01-07T03:30:00Z,25816.5,25820.0,25797.5,25800.0,4966.0
2026-01-07T04:00:00Z,25800.25,25803.5,25781.0,25781.25,8083.0
2026-01-07T04:30:00Z,25782.0,25794.75,25780.75,25784.75,5457.0
2026-01-07T05:00:00Z,25782.0,25790.0,25780.25,25785.0,5759.0
2026-01-07T05:30:00Z,25785.0,25794.5,25779.0,25783.5,5052.0
2026-01-07T06:00:00Z,25783.0,25799.75,25782.5,25786.0,5153.0
2026-01-07T06:30:00Z,25785.5,25792.75,25768.0,25768.75,6918.0
2026-01-07T07:00:00Z,25768.0,25779.75,25764.25,25775.25,5300.0
2026-01-07T07:30:00Z,25775.0,25776.25,25765.0,25766.5,4312.0
2026-01-07T08:00:00Z,25766.0,25788.25,25759.25,25770.5,10510.0
2026-01-07T08:30:00Z,25770.25,25775.5,25753.5,25753.5,8237.0
2026-01-07T09:00:00Z,25754.0,25758.75,25727.0,25744.25,14581.0
2026-01-07T09:30:00Z,25744.5,25757.5,25740.25,25753.0,7208.0
2026-01-07T10:00:00Z,25753.0,25762.5,25734.25,25735.75,7165.0
2026-01-07T10:30:00Z,25734.75,25741.5,25727.75,25739.25,6405.0
2026-01-07T11:00:00Z,25739.75,25750.0,25731.75,25741.75,6209.0
2026-01-07T11:30:00Z,25742.0,25768.75,25739.75,25767.75,9004.0
2026-01-07T12:00:00Z,25767.25,25782.25,25762.0,25774.75,10672.0
2026-01-07T12:30:00Z,25774.5,25777.75,25753.25,25766.25,11759.0
2026-01-07T13:00:00Z,25766.0,25776.5,25755.25,25775.25,12548.0
2026-01-07T13:30:00Z,25775.5,25793.75,25766.0,25788.5,23142.0
2026-01-07T14:00:00Z,25788.5,25791.5,25761.5,25790.25,29003.0
2026-01-07T14:30:00Z,25790.75,25880.0,25770.75,25857.0,172255.0
2026-01-07T15:00:00Z,25855.0,25875.75,25812.0,25866.0,145437.0
2026-01-07T15:30:00Z,25866.25,25911.25,25810.0,25905.75,138144.0
2026-01-07T16:00:00Z,25905.25,25930.0,25879.25,25895.75,72798.0
2026-01-07T16:30:00Z,25895.5,25971.25,25889.5,25970.0,80986.0
2026-01-07T17:00:00Z,25970.0,25991.0,25964.25,25984.25,53357.0
2026-01-07T17:30:00Z,25984.25,25998.0,25961.0,25971.0,49999.0
2026-01-07T18:00:00Z,25970.75,25972.25,25925.5,25930.25,58043.0
2026-01-07T18:30:00Z,25930.0,25978.75,25929.0,25955.5,53366.0
2026-01-07T19:00:00Z,25956.0,25956.5,25888.75,25899.5,69937.0
2026-01-07T19:30:00Z,25899.0,25921.25,25891.75,25902.75,40590.0
2026-01-07T20:00:00Z,25902.75,25913.5,25852.25,25860.25,68968.0
2026-01-07T20:30:00Z,25860.25,25862.5,25814.25,25834.25,87357.0
2026-01-07T21:00:00Z,25834.5,25836.0,25820.0,25830.75,18267.0
2026-01-07T21:30:00Z,25830.5,25839.0,25827.25,25836.5,7709.0
2026-01-07T23:00:00Z,25839.25,25850.25,25823.0,25829.5,6375.0
2026-01-07T23:30:00Z,25830.0,25835.5,25818.25,25823.5,4545.0
2026-01-08T00:00:00Z,25822.75,25828.0,25806.25,25810.5,7333.0
2026-01-08T00:30:00Z,25810.5,25843.5,25810.0,25842.5,8722.0
2026-01-08T01:00:00Z,25842.0,25844.25,25816.5,25837.25,8569.0
2026-01-08T01:30:00Z,25837.25,25840.5,25820.5,25837.0,6809.0
2026-01-08T02:00:00Z,25837.25,25840.5,25821.0,25825.0,5963.0
2026-01-08T02:30:00Z,25825.5,25827.0,25773.75,25785.75,13718.0
2026-01-08T03:00:00Z,25786.0,25795.5,25777.75,25783.5,7501.0
2026-01-08T03:30:00Z,25784.0,25790.75,25769.25,25776.25,7352.0
2026-01-08T04:00:00Z,25776.5,25793.5,25773.0,25783.5,6710.0
2026-01-08T04:30:00Z,25783.75,25786.75,25773.5,25779.0,4241.0
2026-01-08T05:00:00Z,25778.25,25779.75,25759.5,25762.75,6909.0
2026-01-08T05:30:00Z,25762.75,25763.75,25737.5,25737.75,8362.0
2026-01-08T06:00:00Z,25738.5,25742.0,25671.0,25674.75,24058.0
2026-01-08T06:30:00Z,25675.25,25709.75,25671.5,25705.0,12480.0
2026-01-08T07:00:00Z,25705.5,25804.5,25680.25,25758.5,27043.0
2026-01-08T07:30:00Z,25758.0,25779.5,25741.5,25749.75,15183.0
2026-01-08T08:00:00Z,25749.25,25787.0,25747.75,25787.0,12030.0
2026-01-08T08:30:00Z,25786.5,25803.0,25777.0,25780.0,10333.0
2026-01-08T09:00:00Z,25780.5,25795.5,25762.0,25771.0,10052.0
2026-01-08T09:30:00Z,25770.75,25773.5,25751.0,25769.5,8665.0
2026-01-08T10:00:00Z,25769.5,25769.5,25743.5,25749.0,7576.0
2026-01-08T10:30:00Z,25747.5,25774.5,25745.5,25772.5,7607.0
2026-01-08T11:00:00Z,25772.5,25786.25,25762.75,25778.75,7719.0
2026-01-08T11:30:00Z,25778.25,25785.75,25739.0,25770.75,14451.0
2026-01-08T12:00:00Z,25770.5,25777.75,25746.5,25774.5,13358.0
2026-01-08T12:30:00Z,25774.0,25777.25,25753.75,25767.5,9342.0
2026-01-08T13:00:00Z,25767.25,25810.5,25757.0,25804.0,16474.0
2026-01-08T13:30:00Z,25803.5,25818.75,25786.0,25799.25,22854.0
2026-01-08T14:00:00Z,25799.0,25811.0,25774.0,25785.5,28953.0
2026-01-08T14:30:00Z,25786.25,25802.75,25597.5,25603.5,276104.0
2026-01-08T15:00:00Z,25603.25,25713.5,25569.5,25697.0,171145.0
2026-01-08T15:30:00Z,25697.25,25705.5,25610.0,25684.75,144687.0
2026-01-08T16:00:00Z,25684.25,25686.75,25614.25,25624.5,100054.0
2026-01-08T16:30:00Z,25624.25,25679.0,25583.75,25670.75,92711.0
2026-01-08T17:00:00Z,25671.25,25680.0,25626.75,25636.5,58556.0
2026-01-08T17:30:00Z,25636.5,25703.5,25634.5,25680.5,53264.0
2026-01-08T18:00:00Z,25680.5,25684.5,25619.5,25658.25,67325.0
2026-01-08T18:30:00Z,25658.25,25676.0,25624.5,25631.5,44347.0
2026-01-08T19:00:00Z,25631.0,25658.0,25597.0,25628.0,62298.0
2026-01-08T19:30:00Z,25627.5,25646.0,25611.5,25633.75,49031.0
2026-01-08T20:00:00Z,25633.5,25683.5,25625.25,25676.0,54612.0
2026-01-08T20:30:00Z,25676.0,25700.0,25667.0,25682.5,75500.0
2026-01-08T21:00:00Z,25683.0,25701.75,25681.25,25695.75,20131.0
2026-01-08T21:30:00Z,25695.75,25741.75,25695.5,25711.5,17305.0
2026-01-08T23:00:00Z,25720.5,25727.0,25692.5,25693.75,5501.0
2026-01-08T23:30:00Z,25694.0,25698.0,25672.25,25675.75,8180.0
2026-01-09T00:00:00Z,25675.25,25695.0,25671.75,25685.5,9122.0
2026-01-09T00:30:00Z,25686.0,25695.5,25664.5,25666.0,8474.0
2026-01-09T01:00:00Z,25666.5,25679.5,25630.0,25637.25,12284.0
2026-01-09T01:30:00Z,25637.25,25654.0,25627.0,25651.5,9037.0
2026-01-09T02:00:00Z,25651.5,25690.0,25649.0,25687.75,10930.0
2026-01-09T02:30:00Z,25688.0,25694.0,25673.25,25684.25,7497.0
2026-01-09T03:00:00Z,25683.75,25690.25,25669.25,25672.25,7401.0
2026-01-09T03:30:00Z,25672.25,25684.0,25666.75,25674.5,5388.0
2026-01-09T04:00:00Z,25674.75,25680.5,25657.75,25670.0,5881.0
2026-01-09T04:30:00Z,25669.5,25680.75,25665.75,25678.0,4106.0
2026-01-09T05:00:00Z,25683.75,25687.25,25672.75,25681.0,5142.0
2026-01-09T05:30:00Z,25681.25,25695.5,25666.75,25693.25,5236.0
2026-01-09T06:00:00Z,25693.25,25702.0,25672.5,25681.75,5966.0
2026-01-09T06:30:00Z,25681.75,25699.5,25681.25,25691.0,4275.0
2026-01-09T07:00:00Z,25691.0,25692.0,25653.5,25658.5,7155.0
2026-01-09T07:30:00Z,25658.5,25681.5,25652.0,25672.5,7411.0
2026-01-09T08:00:00Z,25672.5,25701.5,25671.5,25691.0,11241.0
2026-01-09T08:30:00Z,25690.75,25699.0,25665.25,25674.5,11005.0
2026-01-09T09:00:00Z,25674.5,25696.5,25662.25,25695.75,7748.0
2026-01-09T09:30:00Z,25696.25,25725.75,25696.25,25721.75,11625.0
2026-01-09T10:00:00Z,25722.75,25737.75,25716.75,25730.0,7115.0
2026-01-09T10:30:00Z,25730.25,25735.75,25721.5,25727.75,5082.0
2026-01-09T11:00:00Z,25727.75,25748.75,25721.25,25746.0,7108.0
2026-01-09T11:30:00Z,25746.0,25767.0,25738.0,25740.5,10651.0
2026-01-09T12:00:00Z,25740.5,25752.75,25720.5,25726.0,9115.0
2026-01-09T12:30:00Z,25726.25,25749.0,25713.5,25749.0,10537.0
2026-01-09T13:00:00Z,25748.75,25753.0,25726.25,25744.0,14166.0
2026-01-09T13:30:00Z,25744.0,25809.25,25715.25,25804.75,44158.0
2026-01-09T14:00:00Z,25805.0,25824.75,25700.25,25714.0,68767.0
2026-01-09T14:30:00Z,25714.25,25791.0,25648.25,25734.0,251092.0
2026-01-09T15:00:00Z,25738.25,25860.75,25615.75,25853.5,245639.0
2026-01-09T15:30:00Z,25853.5,25879.0,25761.0,25811.75,176413.0
2026-01-09T16:00:00Z,25811.25,25901.5,25810.75,25864.0,112439.0
2026-01-09T16:30:00Z,25864.0,25920.5,25845.0,25910.25,80340.0
2026-01-09T17:00:00Z,25910.0,25926.0,25885.25,25913.25,57371.0
2026-01-09T17:30:00Z,25913.25,25936.0,25904.0,25923.0,45473.0
2026-01-09T18:00:00Z,25923.25,25923.5,25882.0,25908.0,47837.0
2026-01-09T18:30:00Z,25908.25,25968.25,25906.75,25961.25,53985.0
2026-01-09T19:00:00Z,25962.25,25967.0,25948.0,25958.75,29383.0
2026-01-09T19:30:00Z,25959.25,25972.75,25952.0,25954.5,32329.0
2026-01-09T20:00:00Z,25954.25,25986.0,25949.25,25967.5,37040.0
2026-01-09T20:30:00Z,25967.25,25972.75,25930.75,25932.75,55910.0
2026-01-09T21:00:00Z,25933.25,25943.5,25926.25,25933.5,20312.0
2026-01-09T21:30:00Z,25933.25,25934.0,25923.5,25931.5,8021.0
2026-01-11T23:00:00Z,25913.25,25919.75,25879.75,25902.25,8670.0
2026-01-11T23:30:00Z,25902.5,25912.0,25893.25,25894.0,8520.0
2026-01-12T00:00:00Z,25893.5,25902.5,25855.0,25861.75,19053.0
2026-01-12T00:30:00Z,25861.5,25862.5,25772.75,25788.5,35261.0
2026-01-12T01:00:00Z,25789.0,25797.5,25748.75,25756.5,30218.0
2026-01-12T01:30:00Z,25756.5,25785.0,25723.5,25778.0,25557.0
2026-01-12T02:00:00Z,25777.75,25778.5,25731.0,25741.75,17182.0
2026-01-12T02:30:00Z,25741.75,25764.5,25740.0,25747.75,13927.0
2026-01-12T03:00:00Z,25747.75,25753.5,25737.75,25745.5,7755.0
2026-01-12T03:30:00Z,25745.5,25752.75,25710.0,25737.75,14721.0
2026-01-12T04:00:00Z,25738.0,25740.25,25715.0,25728.75,8635.0
2026-01-12T04:30:00Z,25728.25,25738.25,25722.75,25729.0,6115.0
2026-01-12T05:00:00Z,25727.0,25743.0,25692.75,25702.75,13839.0
2026-01-12T05:30:00Z,25702.25,25702.5,25677.25,25699.0,12055.0
2026-01-12T06:00:00Z,25699.0,25726.0,25696.5,25710.5,10112.0
2026-01-12T06:30:00Z,25710.25,25721.75,25705.0,25717.5,5700.0
2026-01-12T07:00:00Z,25717.5,25746.5,25715.5,25733.75,10406.0
2026-01-12T07:30:00Z,25733.75,25736.25,25722.0,25731.5,6169.0
2026-01-12T08:00:00Z,25731.75,25750.0,25658.25,25676.75,24276.0
2026-01-12T08:30:00Z,25676.75,25678.25,25632.75,25660.0,22646.0
2026-01-12T09:00:00Z,25659.75,25701.0,25659.5,25679.75,15337.0
2026-01-12T09:30:00Z,25679.5,25706.75,25665.0,25698.0,9486.0
2026-01-12T10:00:00Z,25698.25,25706.75,25686.5,25705.75,7360.0
2026-01-12T10:30:00Z,25705.5,25723.25,25702.0,25708.0,8195.0
2026-01-12T11:00:00Z,25707.75,25733.0,25705.5,25718.75,9459.0
2026-01-12T11:30:00Z,25718.25,25724.25,25709.25,25719.0,5868.0
2026-01-12T12:00:00Z,25718.25,25742.0,25713.75,25729.5,11646.0
2026-01-12T12:30:00Z,25729.0,25761.75,25728.25,25753.5,13848.0
2026-01-12T13:00:00Z,25753.0,25762.75,25727.5,25754.0,17138.0
2026-01-12T13:30:00Z,25753.5,25759.75,25736.75,25743.5,13084.0
2026-01-12T14:00:00Z,25743.75,25754.5,25719.75,25746.0,28568.0
2026-01-12T14:30:00Z,25745.75,25924.75,25743.75,25901.0,205280.0
2026-01-12T15:00:00Z,25901.25,25933.25,25867.0,25921.75,116983.0
2026-01-12T15:30:00Z,25921.5,25922.5,25863.5,25916.0,93132.0
2026-01-12T16:00:00Z,25915.5,25960.0,25901.25,25941.75,72276.0
2026-01-12T16:30:00Z,25941.5,25969.5,25920.75,25960.5,61936.0
2026-01-12T17:00:00Z,25960.75,25977.0,25948.75,25962.5,47295.0
2026-01-12T17:30:00Z,25962.25,25972.25,25938.5,25968.25,38541.0
2026-01-12T18:00:00Z,25968.25,25997.25,25965.0,25991.0,42832.0
2026-01-12T18:30:00Z,25991.0,25993.5,25973.75,25978.5,26733.0
2026-01-12T19:00:00Z,25978.75,26003.25,25962.0,25996.25,38286.0
2026-01-12T19:30:00Z,25996.25,26018.5,25995.25,26014.75,33706.0
2026-01-12T20:00:00Z,26015.0,26020.5,25986.25,25991.0,35344.0
2026-01-12T20:30:00Z,25991.0,25995.75,25950.5,25952.5,65409.0
2026-01-12T21:00:00Z,25952.25,25974.25,25948.0,25971.25,22187.0
2026-01-12T21:30:00Z,25971.0,25971.5,25932.75,25942.25,13815.0
2026-01-12T23:00:00Z,25948.0,25954.0,25914.5,25927.25,7360.0
2026-01-12T23:30:00Z,25927.0,25932.25,25893.5,25895.75,10421.0
2026-01-13T00:00:00Z,25896.0,25899.75,25881.75,25884.5,11207.0
2026-01-13T00:30:00Z,25884.25,25890.5,25871.5,25875.5,10221.0
2026-01-13T01:00:00Z,25875.0,25883.25,25870.25,25873.5,8191.0
2026-01-13T01:30:00Z,25873.0,25891.0,25846.0,25879.25,18459.0
2026-01-13T02:00:00Z,25879.25,25897.25,25876.0,25879.75,12148.0
2026-01-13T02:30:00Z,25879.25,25892.0,25874.0,25878.25,6879.0
2026-01-13T03:00:00Z,25878.25,25892.75,25866.5,25885.5,6890.0
2026-01-13T03:30:00Z,25884.5,25886.5,25861.25,25883.0,7191.0
2026-01-13T04:00:00Z,25883.5,25891.75,25875.0,25884.0,5719.0
2026-01-13T04:30:00Z,25884.25,25891.0,25869.0,25886.25,5386.0
2026-01-13T05:00:00Z,25881.5,25906.75,25877.5,25905.25,6510.0
2026-01-13T05:30:00Z,25904.75,25907.5,25883.75,25901.75,6934.0
2026-01-13T06:00:00Z,25901.75,25921.0,25900.5,25918.25,7619.0
2026-01-13T06:30:00Z,25918.25,25932.75,25910.5,25915.75,7631.0
2026-01-13T07:00:00Z,25916.0,25925.75,25906.75,25915.5,6689.0
2026-01-13T07:30:00Z,25915.25,25923.5,25910.0,25917.25,3413.0
