timestamp,open,high,low,close,volume,contract,expiry
2025-02-25T05:00:00Z,22001.75,22054.25,22001.75,22054.25,0.0,MNQH26.CME,2026-03-20
2025-02-26T05:00:00Z,22047.5,22091.75,22047.5,22091.75,0.0,MNQH26.CME,2026-03-20
2025-02-27T05:00:00Z,21446.25,21500.25,21446.25,21500.25,0.0,MNQH26.CME,2026-03-20
2025-02-28T05:00:00Z,21792.25,21809.5,21792.25,21809.5,0.0,MNQH26.CME,2026-03-20
2025-03-03T05:00:00Z,21297.0,21353.75,21297.0,21353.75,0.0,MNQH26.CME,2026-03-20
2025-03-04T05:00:00Z,21237.25,21280.0,21237.25,21280.0,0.0,MNQH26.CME,2026-03-20
2025-03-05T05:00:00Z,21548.5,21548.5,21548.5,21548.5,0.0,MNQH26.CME,2026-03-20
2025-03-06T05:00:00Z,20909.75,20960.75,20909.75,20960.75,0.0,MNQH26.CME,2026-03-20
2025-03-07T05:00:00Z,21100.75,21100.75,21100.75,21100.75,0.0,MNQH26.CME,2026-03-20
2025-03-10T04:00:00Z,21296.5,21296.5,20435.0,20500.75,0.0,MNQM26.CME,2026-06-19
2025-03-11T04:00:00Z,20390.0,20449.0,20390.0,20449.0,0.0,MNQM26.CME,2026-06-19
2025-03-12T04:00:00Z,20635.5,20635.5,20590.25,20610.25,0.0,MNQM26.CME,2026-06-19
2025-03-13T04:00:00Z,20231.75,20238.25,20231.75,20238.25,0.0,MNQM26.CME,2026-06-19
2025-03-14T04:00:00Z,20731.75,20731.75,20708.25,20708.25,0.0,MNQM26.CME,2026-06-19
2025-03-17T04:00:00Z,20844.75,20869.25,20827.0,20869.25,0.0,MNQM26.CME,2026-06-19
2025-03-18T04:00:00Z,20487.75,20528.25,20487.75,20528.25,0.0,MNQM26.CME,2026-06-19
2025-03-19T04:00:00Z,20752.75,20778.0,20752.75,20778.0,0.0,MNQM26.CME,2026-06-19
2025-03-20T04:00:00Z,20681.25,20708.5,20681.25,20708.5,0.0,MNQM26.CME,2026-06-19
2025-03-21T04:00:00Z,20780.5,20788.5,20780.5,20788.5,0.0,MNQM26.CME,2026-06-19
2025-03-24T04:00:00Z,21206.75,21206.75,21205.0,21205.0,0.0,MNQM26.CME,2026-06-19
2025-03-25T04:00:00Z,21318.5,21319.25,21318.5,21319.25,0.0,MNQM26.CME,2026-06-19
2025-03-26T04:00:00Z,20928.75,20946.75,20928.75,20946.75,0.0,MNQM26.CME,2026-06-19
2025-03-27T04:00:00Z,20794.5,20818.75,20794.5,20818.75,0.0,MNQM26.CME,2026-06-19
2025-03-28T04:00:00Z,20253.0,20272.75,20253.0,20272.75,0.0,MNQM26.CME,2026-06-19
2025-03-31T04:00:00Z,20236.5,20259.25,20236.5,20259.25,0.0,MNQM26.CME,2026-06-19
2025-04-01T04:00:00Z,20405.75,20405.75,20372.75,20372.75,0.0,MNQM26.CME,2026-06-19
2025-04-02T04:00:00Z,20570.0,20570.0,20538.0,20538.0,0.0,MNQM26.CME,2026-06-19
2025-04-03T04:00:00Z,19429.75,19442.0,19429.75,19442.0,0.0,MNQM26.CME,2026-06-19
2025-04-04T04:00:00Z,18290.0,18290.0,18290.0,18290.0,0.0,MNQM26.CME,2026-06-19
2025-04-07T04:00:00Z,18300.5,18316.0,18300.5,18316.0,0.0,MNQM26.CME,2026-06-19
2025-04-08T04:00:00Z,17956.0,17976.0,17956.0,17976.0,13.0,MNQM26.CME,2026-06-19
2025-04-09T04:00:00Z,17496.0,20058.75,17463.25,20058.75,13.0,MNQM26.CME,2026-06-19
2025-04-10T04:00:00Z,19236.25,19236.25,19236.25,19236.25,0.0,MNQM26.CME,2026-06-19
2025-04-11T04:00:00Z,19564.25,19564.25,19564.25,19564.25,0.0,MNQM26.CME,2026-06-19
2025-04-14T04:00:00Z,19665.5,19695.5,19665.5,19695.5,0.0,MNQM26.CME,2026-06-19
2025-04-15T04:00:00Z,19691.0,19718.5,19691.0,19718.5,0.0,MNQM26.CME,2026-06-19
2025-04-16T04:00:00Z,19116.0,19140.0,19116.0,19140.0,0.0,MNQM26.CME,2026-06-19
2025-04-17T04:00:00Z,19111.5,19137.5,19111.5,19137.5,0.0,MNQM26.CME,2026-06-19
2025-04-21T04:00:00Z,18649.0,18671.0,18649.0,18671.0,0.0,MNQM26.CME,2026-06-19
2025-04-22T04:00:00Z,19115.75,19135.25,19115.75,19135.25,0.0,MNQM26.CME,2026-06-19
2025-04-23T04:00:00Z,19534.75,19558.75,19534.75,19558.75,0.0,MNQM26.CME,2026-06-19
2025-04-24T04:00:00Z,20052.75,20083.0,20052.75,20083.0,0.0,MNQM26.CME,2026-06-19
2025-04-25T04:00:00Z,20296.0,20296.0,20296.0,20296.0,0.0,MNQM26.CME,2026-06-19
2025-04-28T04:00:00Z,20258.75,20289.0,20258.75,20289.0,0.0,MNQM26.CME,2026-06-19
2025-04-29T04:00:00Z,20372.75,20403.0,20372.75,20403.0,0.0,MNQM26.CME,2026-06-19
2025-04-30T04:00:00Z,20389.25,20413.25,20389.25,20413.25,0.0,MNQM26.CME,2026-06-19
2025-05-01T04:00:00Z,20670.5,20670.5,20637.25,20637.25,0.0,MNQM26.CME,2026-06-19
2025-05-02T04:00:00Z,20994.0,20994.0,20969.0,20969.0,0.0,MNQM26.CME,2026-06-19
2025-05-05T04:00:00Z,20853.25,20853.25,20829.25,20829.25,0.0,MNQM26.CME,2026-06-19
2025-05-06T04:00:00Z,20673.5,20673.5,20647.25,20647.25,0.0,MNQM26.CME,2026-06-19
2025-05-07T04:00:00Z,20757.5,20757.5,20732.75,20732.75,0.0,MNQM26.CME,2026-06-19
2025-05-08T04:00:00Z,20944.5,20944.5,20924.0,20924.0,0.0,MNQM26.CME,2026-06-19
2025-05-09T04:00:00Z,20933.0,20933.0,20913.0,20913.0,0.0,MNQM26.CME,2026-06-19
2025-05-12T04:00:00Z,21768.0,21768.0,21739.5,21739.5,0.0,MNQM26.CME,2026-06-19
2025-05-13T04:00:00Z,22097.25,22097.25,22074.25,22074.25,0.0,MNQM26.CME,2026-06-19
2025-05-14T04:00:00Z,22267.25,22267.25,22206.5,22206.5,0.0,MNQM26.CME,2026-06-19
2025-05-15T04:00:00Z,22271.5,22271.5,22219.25,22219.25,0.0,MNQM26.CME,2026-06-19
2025-05-16T04:00:00Z,22380.75,22380.75,22330.25,22330.25,0.0,MNQM26.CME,2026-06-19
2025-05-19T04:00:00Z,22401.75,22401.75,22353.75,22353.75,0.0,MNQM26.CME,2026-06-19
2025-05-20T04:00:00Z,22320.0,22320.0,22275.5,22275.5,0.0,MNQM26.CME,2026-06-19
2025-05-21T04:00:00Z,22020.0,22020.0,21981.5,21981.5,0.0,MNQM26.CME,2026-06-19
2025-05-22T04:00:00Z,22045.75,22045.75,22003.5,22003.5,0.0,MNQM26.CME,2026-06-19
2025-05-23T04:00:00Z,21840.25,21840.25,21795.5,21795.5,0.0,MNQM26.CME,2026-06-19
2025-05-27T04:00:00Z,22335.25,22335.25,22285.75,22285.75,0.0,MNQM26.CME,2026-06-19
2025-05-28T04:00:00Z,22254.5,22254.5,22205.75,22205.75,0.0,MNQM26.CME,2026-06-19
2025-05-29T04:00:00Z,22281.5,22281.5,22235.25,22235.25,0.0,MNQM26.CME,2026-06-19
2025-05-30T04:00:00Z,22261.5,22261.5,22203.25,22203.25,0.0,MNQM26.CME,2026-06-19
2025-06-02T04:00:00Z,22417.0,22417.0,22360.75,22360.75,0.0,MNQM26.CME,2026-06-19
2025-06-03T04:00:00Z,22601.25,22601.25,22532.25,22532.25,0.0,MNQM26.CME,2026-06-19
2025-06-04T04:00:00Z,22662.75,22662.75,22593.25,22593.25,0.0,MNQM26.CME,2026-06-19
2025-06-05T04:00:00Z,22452.75,22452.75,22408.0,22408.0,0.0,MNQM26.CME,2026-06-19
2025-06-06T04:00:00Z,22693.5,22693.5,22618.5,22618.5,0.0,MNQM26.CME,2026-06-19
2025-06-09T04:00:00Z,22818.5,22949.0,22818.5,22850.5,0.0,MNQU26.CME,2026-09-18
2025-06-10T04:00:00Z,23087.5,23087.5,22991.5,22991.5,0.0,MNQU26.CME,2026-09-18
2025-06-11T04:00:00Z,23009.5,23009.5,22916.5,22916.5,0.0,MNQU26.CME,2026-09-18
2025-06-12T04:00:00Z,23055.75,23055.75,22962.0,22962.0,0.0,MNQU26.CME,2026-09-18
2025-06-13T04:00:00Z,22756.25,22756.25,22663.75,22663.75,0.0,MNQU26.CME,2026-09-18
2025-06-16T04:00:00Z,23063.75,23063.75,22971.0,22971.0,0.0,MNQU26.CME,2026-09-18
2025-06-17T04:00:00Z,22845.5,22845.5,22759.75,22759.75,0.0,MNQU26.CME,2026-09-18
2025-06-18T04:00:00Z,22831.75,22831.75,22749.25,22749.25,0.0,MNQU26.CME,2026-09-18
2025-06-20T04:00:00Z,22739.0,22739.0,22646.75,22646.75,0.0,MNQU26.CME,2026-09-18
2025-06-23T04:00:00Z,22971.25,22971.25,22876.75,22876.75,1.0,MNQU26.CME,2026-09-18
2025-06-24T04:00:00Z,23150.0,23323.5,23150.0,23226.75,1.0,MNQU26.CME,2026-09-18
2025-06-25T04:00:00Z,23373.25,23373.25,23282.75,23282.75,0.0,MNQU26.CME,2026-09-18
2025-06-26T04:00:00Z,23450.0,23497.75,23282.75,23282.75,1.0,MNQU26.CME,2026-09-18
2025-06-27T04:00:00Z,23586.75,23675.75,23497.75,23674.0,0.0,MNQU26.CME,2026-09-18
2025-06-30T04:00:00Z,23830.5,23830.5,23817.5,23817.5,0.0,MNQU26.CME,2026-09-18
2025-07-01T04:00:00Z,23609.75,23614.5,23609.75,23614.5,0.0,MNQU26.CME,2026-09-18
2025-07-02T04:00:00Z,23773.0,23773.0,23767.75,23767.75,0.0,MNQU26.CME,2026-09-18
2025-07-03T13:30:00Z,24007.25,24012.75,23993.0,24012.75,0.0,MNQU26.CME,2026-09-18
2025-07-04T04:00:00Z,23450.0,23452.75,23366.0,23366.0,0.0,MNQH26.CME,2026-03-20
2025-07-07T04:00:00Z,23809.75,23832.75,23809.75,23832.75,0.0,MNQU26.CME,2026-09-18
2025-07-08T04:00:00Z,23825.25,23845.75,23825.25,23845.75,0.0,MNQU26.CME,2026-09-18
2025-07-09T04:00:00Z,23993.0,24002.75,23993.0,24002.75,0.0,MNQU26.CME,2026-09-18
2025-07-10T04:00:00Z,23950.5,23950.5,23950.5,23950.5,0.0,MNQU26.CME,2026-09-18
2025-07-11T04:00:00Z,23897.75,23897.75,23896.5,23896.5,0.0,MNQU26.CME,2026-09-18
2025-07-14T04:00:00Z,23974.75,23974.75,23974.25,23974.25,0.0,MNQU26.CME,2026-09-18
2025-07-15T04:00:00Z,24000.0,24000.0,23999.25,23999.25,0.0,MNQU26.CME,2026-09-18
2025-07-16T04:00:00Z,24016.75,24018.25,24016.75,24018.25,0.0,MNQU26.CME,2026-09-18
2025-07-17T04:00:00Z,24191.75,24194.5,24191.75,24194.5,0.0,MNQU26.CME,2026-09-18
2025-07-18T04:00:00Z,24175.75,24175.75,24168.0,24168.0,0.0,MNQU26.CME,2026-09-18
2025-07-21T04:00:00Z,24293.5,24293.5,24286.5,24286.5,0.0,MNQU26.CME,2026-09-18
2025-07-22T04:00:00Z,24175.75,24175.75,24171.0,24171.0,0.0,MNQU26.CME,2026-09-18
2025-07-23T04:00:00Z,24263.75,24263.75,24256.0,24256.0,0.0,MNQU26.CME,2026-09-18
2025-07-24T04:00:00Z,24260.0,24328.0,24260.0,24323.0,1.0,MNQU26.CME,2026-09-18
2025-07-25T04:00:00Z,24379.0,24379.0,24369.5,24369.5,0.0,MNQU26.CME,2026-09-18
2025-07-28T04:00:00Z,24451.75,24451.75,24440.5,24440.5,0.0,MNQU26.CME,2026-09-18
2025-07-29T04:00:00Z,24398.25,24401.25,24398.25,24401.25,0.0,MNQU26.CME,2026-09-18
2025-07-30T04:00:00Z,24434.5,24434.5,24431.25,24431.25,0.0,MNQU26.CME,2026-09-18
2025-07-31T04:00:00Z,24318.5,24323.5,24318.5,24323.5,0.0,MNQU26.CME,2026-09-18
2025-08-01T04:00:00Z,23827.0,23827.0,23821.75,23821.75,0.0,MNQU26.CME,2026-09-18
2025-08-04T04:00:00Z,24260.0,24260.0,24231.0,24231.0,0.0,MNQU26.CME,2026-09-18
2025-08-05T04:00:00Z,24080.0,24080.0,24070.75,24070.75,0.0,MNQU26.CME,2026-09-18
2025-08-06T04:00:00Z,24389.0,24389.0,24361.75,24361.75,0.0,MNQU26.CME,2026-09-18
2025-08-07T04:00:00Z,24465.25,24465.25,24426.75,24426.75,0.0,MNQU26.CME,2026-09-18
2025-08-08T04:00:00Z,24692.25,24692.25,24657.75,24657.75,0.0,MNQU26.CME,2026-09-18
2025-08-11T04:00:00Z,24604.5,24604.5,24581.25,24581.25,0.0,MNQU26.CME,2026-09-18
2025-08-12T04:00:00Z,24924.75,24924.75,24886.25,24886.25,0.0,MNQU26.CME,2026-09-18
2025-08-13T04:00:00Z,24932.0,24932.0,24894.25,24894.25,0.0,MNQU26.CME,2026-09-18
2025-08-14T04:00:00Z,24915.25,24915.25,24880.75,24880.75,0.0,MNQU26.CME,2026-09-18
2025-08-15T04:00:00Z,24783.0,24783.0,24751.0,24751.0,0.0,MNQU26.CME,2026-09-18
2025-08-18T04:00:00Z,24777.0,24777.0,24744.75,24744.75,0.0,MNQU26.CME,2026-09-18
2025-08-19T04:00:00Z,24429.5,24429.5,24413.0,24413.0,0.0,MNQU26.CME,2026-09-18
2025-08-20T04:00:00Z,24283.0,24283.0,24267.75,24267.75,0.0,MNQU26.CME,2026-09-18
2025-08-21T04:00:00Z,24175.0,24175.0,24162.75,24162.75,0.0,MNQU26.CME,2026-09-18
2025-08-22T04:00:00Z,24546.0,24546.0,24513.0,24513.0,0.0,MNQU26.CME,2026-09-18
2025-08-25T04:00:00Z,24500.0,24500.0,24441.5,24441.5,1.0,MNQU26.CME,2026-09-18
2025-08-26T04:00:00Z,24560.75,24560.75,24534.75,24534.75,0.0,MNQU26.CME,2026-09-18
2025-08-27T04:00:00Z,24601.0,24601.0,24571.0,24571.25,0.0,MNQU26.CME,2026-09-18
2025-08-28T04:00:00Z,24739.75,24739.75,24714.5,24714.5,0.0,MNQU26.CME,2026-09-18
2025-08-29T04:00:00Z,24423.5,24423.5,24400.75,24400.75,0.0,MNQU26.CME,2026-09-18
2025-09-02T04:00:00Z,24227.5,24227.5,24211.25,24211.25,0.0,MNQU26.CME,2026-09-18
2025-09-03T04:00:00Z,24412.0,24412.0,24387.0,24387.0,0.0,MNQU26.CME,2026-09-18
2025-09-04T04:00:00Z,24646.0,24646.0,24608.75,24608.75,0.0,MNQU26.CME,2026-09-18
2025-09-05T04:00:00Z,24650.5,24650.5,24620.0,24620.0,0.0,MNQU26.CME,2026-09-18
2025-09-08T04:00:00Z,24855.0,25015.75,24855.0,24972.5,0.0,MNQZ26.CME,2026-12-18
2025-09-09T04:00:00Z,25105.25,25105.25,25047.5,25047.5,0.0,MNQZ26.CME,2026-12-18
2025-09-10T04:00:00Z,25103.5,25103.5,25050.25,25050.25,0.0,MNQZ26.CME,2026-12-18
2025-09-11T04:00:00Z,25257.5,25257.5,25137.0,25137.0,0.0,MNQZ26.CME,2026-12-18
2025-09-12T04:00:00Z,25220.25,25237.25,25220.25,25237.25,0.0,MNQZ26.CME,2026-12-18
2025-09-15T04:00:00Z,25425.25,25437.0,25425.25,25437.0,0.0,MNQZ26.CME,2026-12-18
2025-09-16T04:00:00Z,25397.5,25410.75,25397.5,25410.75,0.0,MNQZ26.CME,2026-12-18
2025-09-17T04:00:00Z,25321.25,25350.75,25321.25,25350.75,0.0,MNQZ26.CME,2026-12-18
2025-09-18T04:00:00Z,25588.25,25591.0,25588.25,25591.0,0.0,MNQZ26.CME,2026-12-18
2025-09-19T04:00:00Z,25766.0,25766.0,25752.25,25752.25,0.0,MNQZ26.CME,2026-12-18
2025-09-22T04:00:00Z,25898.0,25898.0,25897.5,25897.5,0.0,MNQZ26.CME,2026-12-18
2025-09-23T04:00:00Z,25705.0,25720.25,25705.0,25720.25,0.0,MNQZ26.CME,2026-12-18
2025-09-24T04:00:00Z,25617.5,25632.25,25617.5,25632.25,0.0,MNQZ26.CME,2026-12-18
2025-09-25T04:00:00Z,25503.75,25522.5,25503.75,25522.5,0.0,MNQZ26.CME,2026-12-18
2025-09-26T04:00:00Z,25619.0,25621.5,25619.0,25621.5,0.0,MNQZ26.CME,2026-12-18
2025-09-29T04:00:00Z,25720.5,25733.0,25720.5,25733.0,0.0,MNQZ26.CME,2026-12-18
2025-09-30T04:00:00Z,25793.5,25796.0,25793.5,25796.0,1.0,MNQZ26.CME,2026-12-18
2025-10-01T04:00:00Z,25844.0,25917.0,25844.0,25909.25,1.0,MNQZ26.CME,2026-12-18
2025-10-02T04:00:00Z,25999.0,26009.75,25999.0,26002.75,1.0,MNQZ26.CME,2026-12-18
2025-10-03T04:00:00Z,25883.5,25884.0,25883.5,25884.0,0.0,MNQZ26.CME,2026-12-18
2025-10-06T04:00:00Z,26089.0,26089.0,26077.75,26077.75,0.0,MNQZ26.CME,2026-12-18
2025-10-07T04:00:00Z,25935.0,25941.75,25935.0,25941.75,0.0,MNQZ26.CME,2026-12-18
2025-10-08T04:00:00Z,26247.5,26247.5,26234.75,26234.75,0.0,MNQZ26.CME,2026-12-18
2025-10-09T04:00:00Z,26192.0,26192.0,26192.0,26192.0,0.0,MNQZ26.CME,2026-12-18
2025-10-10T04:00:00Z,25289.75,25289.75,25289.75,25289.75,0.0,MNQZ26.CME,2026-12-18
2025-10-13T04:00:00Z,25826.0,25826.0,25816.75,25816.75,0.0,MNQZ26.CME,2026-12-18
2025-10-14T04:00:00Z,25658.5,25666.0,25658.5,25666.0,0.0,MNQZ26.CME,2026-12-18
2025-10-15T04:00:00Z,25819.5,25829.0,25819.5,25829.0,0.0,MNQZ26.CME,2026-12-18
2025-10-16T04:00:00Z,25728.25,25728.25,25728.25,25728.25,0.0,MNQZ26.CME,2026-12-18
2025-10-17T04:00:00Z,25884.0,25884.0,25884.0,25884.0,0.0,MNQZ26.CME,2026-12-18
2025-10-20T04:00:00Z,26226.25,26226.25,26205.0,26205.0,0.0,MNQZ26.CME,2026-12-18
2025-10-21T04:00:00Z,26210.5,26210.5,26194.0,26194.0,0.0,MNQZ26.CME,2026-12-18
2025-10-22T04:00:00Z,25946.75,25946.75,25936.5,25936.5,0.0,MNQZ26.CME,2026-12-18
2025-10-23T04:00:00Z,26172.75,26172.75,26151.5,26151.5,0.0,MNQZ26.CME,2026-12-18
2025-10-24T04:00:00Z,26439.0,26439.0,26406.75,26406.75,0.0,MNQZ26.CME,2026-12-18
2025-10-27T04:00:00Z,26911.5,26911.5,26865.5,26865.5,0.0,MNQZ26.CME,2026-12-18
2025-10-28T04:00:00Z,27113.0,27113.0,27068.5,27068.5,0.0,MNQZ26.CME,2026-12-18
2025-10-29T04:00:00Z,27213.5,27213.5,27171.5,27171.5,0.0,MNQZ26.CME,2026-12-18
2025-10-30T04:00:00Z,26822.0,26822.0,26793.5,26793.5,0.0,MNQZ26.CME,2026-12-18
2025-10-31T04:00:00Z,26955.25,26955.25,26940.75,26940.75,0.0,MNQZ26.CME,2026-12-18
2025-11-03T05:00:00Z,27042.25,27042.25,27040.0,27040.0,0.0,MNQZ26.CME,2026-12-18
2025-11-04T05:00:00Z,26490.5,26510.25,26490.5,26510.25,0.0,MNQZ26.CME,2026-12-18
2025-11-05T05:00:00Z,26679.75,26680.25,26679.75,26680.0,0.0,MNQZ26.CME,2026-12-18
2025-11-06T05:00:00Z,26151.5,26171.25,26151.5,26171.25,0.0,MNQZ26.CME,2026-12-18
2025-11-07T05:00:00Z,26092.0,26092.0,26090.5,26090.5,0.0,MNQZ26.CME,2026-12-18
2025-11-10T05:00:00Z,26659.75,26659.75,26641.0,26641.0,0.0,MNQZ26.CME,2026-12-18
2025-11-11T05:00:00Z,26568.5,26568.5,26564.75,26564.75,0.0,MNQZ26.CME,2026-12-18
2025-11-12T05:00:00Z,26553.25,26553.25,26548.5,26548.5,0.0,MNQZ26.CME,2026-12-18
2025-11-13T05:00:00Z,26000.0,26015.5,26000.0,26015.5,0.0,MNQZ26.CME,2026-12-18
2025-11-14T05:00:00Z,26000.0,26014.0,26000.0,26014.0,1.0,MNQZ26.CME,2026-12-18
2025-11-17T05:00:00Z,25780.25,25794.75,25780.25,25794.75,0.0,MNQZ26.CME,2026-12-18
2025-11-18T05:00:00Z,25384.25,25509.5,25384.25,25509.5,1.0,MNQZ26.CME,2026-12-18
2025-11-19T05:00:00Z,25623.0,25637.75,25623.0,25637.75,0.0,MNQZ26.CME,2026-12-18
2025-11-20T05:00:00Z,25012.0,25039.75,25012.0,25039.75,0.0,MNQZ26.CME,2026-12-18
2025-11-21T05:00:00Z,25039.75,25208.75,25000.5,25208.75,3.0,MNQZ26.CME,2026-12-18
2025-11-24T05:00:00Z,25859.5,25859.5,25845.0,25845.0,0.0,MNQZ26.CME,2026-12-18
2025-11-25T05:00:00Z,26003.0,26003.0,25992.0,25992.0,0.0,MNQZ26.CME,2026-12-18
2025-11-26T05:00:00Z,26050.0,26231.25,26050.0,26207.0,1.0,MNQZ26.CME,2026-12-18
2025-11-28T14:30:00Z,26385.75,26385.75,26385.75,26385.75,0.0,MNQZ26.CME,2026-12-18
2025-12-01T05:00:00Z,26316.0,26316.0,26291.5,26291.5,0.0,MNQZ26.CME,2026-12-18
2025-12-02T05:00:00Z,26506.5,26506.5,26506.5,26506.5,0.0,MNQZ26.CME,2026-12-18
2025-12-03T05:00:00Z,26598.5,26598.5,26555.5,26555.5,0.0,MNQZ26.CME,2026-12-18
2025-12-04T05:00:00Z,26520.75,26520.75,26520.75,26520.75,0.0,MNQZ26.CME,2026-12-18
2025-12-05T05:00:00Z,26683.75,26683.75,26683.75,26683.75,0.0,MNQZ26.CME,2026-12-18
2025-12-08T05:00:00Z,26920.75,26920.75,26833.25,26852.25,0.0,MNQH27.CME,2027-03-19
2025-12-09T05:00:00Z,26877.25,26888.25,26877.25,26888.25,0.0,MNQH27.CME,2027-03-19
