timestamp,open,high,low,close,volume
2025-06-09T04:00:00Z,22818.5,22949.0,22818.5,22850.5,0.0
2025-06-10T04:00:00Z,23087.5,23087.5,22991.5,22991.5,0.0
2025-06-11T04:00:00Z,23009.5,23009.5,22916.5,22916.5,0.0
2025-06-12T04:00:00Z,23055.75,23055.75,22962.0,22962.0,0.0
2025-06-13T04:00:00Z,22756.25,22756.25,22663.75,22663.75,0.0
2025-06-16T04:00:00Z,23063.75,23063.75,22971.0,22971.0,0.0
2025-06-17T04:00:00Z,22845.5,22845.5,22759.75,22759.75,0.0
2025-06-18T04:00:00Z,22831.75,22831.75,22749.25,22749.25,0.0
2025-06-20T04:00:00Z,22739.0,22739.0,22646.75,22646.75,0.0
2025-06-23T04:00:00Z,22971.25,22971.25,22876.75,22876.75,1.0
2025-06-24T04:00:00Z,23150.0,23323.5,23150.0,23226.75,1.0
2025-06-25T04:00:00Z,23373.25,23373.25,23282.75,23282.75,0.0
2025-06-26T04:00:00Z,23450.0,23497.75,23282.75,23282.75,1.0
2025-06-27T04:00:00Z,23586.75,23675.75,23497.75,23674.0,0.0
2025-06-30T04:00:00Z,23830.5,23830.5,23817.5,23817.5,0.0
2025-07-01T04:00:00Z,23609.75,23614.5,23609.75,23614.5,0.0
2025-07-02T04:00:00Z,23773.0,23773.0,23767.75,23767.75,0.0
2025-07-03T13:30:00Z,24007.25,24012.75,23993.0,24012.75,0.0
2025-07-07T04:00:00Z,23809.75,23832.75,23809.75,23832.75,0.0
2025-07-08T04:00:00Z,23825.25,23845.75,23825.25,23845.75,0.0
2025-07-09T04:00:00Z,23993.0,24002.75,23993.0,24002.75,0.0
2025-07-10T04:00:00Z,23950.5,23950.5,23950.5,23950.5,0.0
2025-07-11T04:00:00Z,23897.75,23897.75,23896.5,23896.5,0.0
2025-07-14T04:00:00Z,23974.75,23974.75,23974.25,23974.25,0.0
2025-07-15T04:00:00Z,24000.0,24000.0,23999.25,23999.25,0.0
2025-07-16T04:00:00Z,24016.75,24018.25,24016.75,24018.25,0.0
2025-07-17T04:00:00Z,24191.75,24194.5,24191.75,24194.5,0.0
2025-07-18T04:00:00Z,24175.75,24175.75,24168.0,24168.0,0.0
2025-07-21T04:00:00Z,24293.5,24293.5,24286.5,24286.5,0.0
2025-07-22T04:00:00Z,24175.75,24175.75,24171.0,24171.0,0.0
2025-07-23T04:00:00Z,24263.75,24263.75,24256.0,24256.0,0.0
2025-07-24T04:00:00Z,24260.0,24328.0,24260.0,24323.0,1.0
2025-07-25T04:00:00Z,24379.0,24379.0,24369.5,24369.5,0.0
2025-07-28T04:00:00Z,24451.75,24451.75,24440.5,24440.5,0.0
2025-07-29T04:00:00Z,24398.25,24401.25,24398.25,24401.25,0.0
2025-07-30T04:00:00Z,24434.5,24434.5,24431.25,24431.25,0.0
2025-07-31T04:00:00Z,24318.5,24323.5,24318.5,24323.5,0.0
2025-08-01T04:00:00Z,23827.0,23827.0,23821.75,23821.75,0.0
2025-08-04T04:00:00Z,24260.0,24260.0,24231.0,24231.0,0.0
2025-08-05T04:00:00Z,24080.0,24080.0,24070.75,24070.75,0.0
2025-08-06T04:00:00Z,24389.0,24389.0,24361.75,24361.75,0.0
2025-08-07T04:00:00Z,24465.25,24465.25,24426.75,24426.75,0.0
2025-08-08T04:00:00Z,24692.25,24692.25,24657.75,24657.75,0.0
2025-08-11T04:00:00Z,24604.5,24604.5,24581.25,24581.25,0.0
2025-08-12T04:00:00Z,24924.75,24924.75,24886.25,24886.25,0.0
2025-08-13T04:00:00Z,24932.0,24932.0,24894.25,24894.25,0.0
2025-08-14T04:00:00Z,24915.25,24915.25,24880.75,24880.75,0.0
2025-08-15T04:00:00Z,24783.0,24783.0,24751.0,24751.0,0.0
2025-08-18T04:00:00Z,24777.0,24777.0,24744.75,24744.75,0.0
2025-08-19T04:00:00Z,24429.5,24429.5,24413.0,24413.0,0.0
2025-08-20T04:00:00Z,24283.0,24283.0,24267.75,24267.75,0.0
2025-08-21T04:00:00Z,24175.0,24175.0,24162.75,24162.75,0.0
2025-08-22T04:00:00Z,24546.0,24546.0,24513.0,24513.0,0.0
2025-08-25T04:00:00Z,24500.0,24500.0,24441.5,24441.5,1.0
2025-08-26T04:00:00Z,24560.75,24560.75,24534.75,24534.75,0.0
2025-08-27T04:00:00Z,24601.0,24601.0,24571.0,24571.25,0.0
2025-08-28T04:00:00Z,24739.75,24739.75,24714.5,24714.5,0.0
2025-08-29T04:00:00Z,24423.5,24423.5,24400.75,24400.75,0.0
2025-09-02T04:00:00Z,24227.5,24227.5,24211.25,24211.25,0.0
2025-09-03T04:00:00Z,24412.0,24412.0,24387.0,24387.0,0.0
2025-09-04T04:00:00Z,24646.0,24646.0,24608.75,24608.75,0.0
2025-09-05T04:00:00Z,24650.5,24650.5,24620.0,24620.0,0.0
2025-09-08T04:00:00Z,24771.25,24771.25,24737.5,24737.5,0.0
2025-09-09T04:00:00Z,24859.5,24859.5,24812.5,24812.5,0.0
2025-09-10T04:00:00Z,24857.75,24857.75,24815.25,24815.25,0.0
2025-09-11T04:00:00Z,25010.5,25010.5,24919.0,24919.0,0.0
2025-09-12T04:00:00Z,24998.0,25019.25,24998.0,25019.25,0.0
2025-09-15T04:00:00Z,25201.25,25219.0,25201.25,25219.0,0.0
2025-09-16T04:00:00Z,25173.75,25192.75,25173.75,25192.75,0.0
2025-09-17T04:00:00Z,25098.0,25132.75,25098.0,25132.75,0.0
2025-09-18T04:00:00Z,25362.5,25373.0,25362.5,25373.0,0.0
2025-09-19T04:00:00Z,25538.75,25538.75,25534.25,25534.25,0.0
2025-09-22T04:00:00Z,25669.5,25679.5,25669.5,25679.5,0.0
2025-09-23T04:00:00Z,25478.25,25502.25,25478.25,25502.25,0.0
2025-09-24T04:00:00Z,25391.5,25414.25,25391.5,25414.25,0.0
2025-09-25T04:00:00Z,25278.75,25304.5,25278.75,25304.5,0.0
2025-09-26T04:00:00Z,25393.0,25403.5,25393.0,25403.5,0.0
2025-09-29T04:00:00Z,25493.5,25515.0,25493.5,25515.0,0.0
2025-09-30T04:00:00Z,25565.75,25578.0,25565.75,25578.0,0.0
2025-10-01T04:00:00Z,25688.25,25691.25,25688.25,25691.25,0.0
2025-10-02T04:00:00Z,25780.25,25784.75,25780.25,25784.75,0.0
2025-10-03T04:00:00Z,25655.0,25666.0,25655.0,25666.0,0.0
2025-10-06T04:00:00Z,25858.5,25859.75,25858.5,25859.75,0.0
2025-10-07T04:00:00Z,25706.0,25723.75,25706.0,25723.75,0.0
2025-10-08T04:00:00Z,26015.5,26016.75,26015.5,26016.75,0.0
2025-10-09T04:00:00Z,25974.0,25974.0,25974.0,25974.0,0.0
2025-10-10T04:00:00Z,25071.75,25071.75,25071.75,25071.75,0.0
2025-10-13T04:00:00Z,25597.75,25598.75,25597.75,25598.75,0.0
2025-10-14T04:00:00Z,25431.75,25448.0,25431.75,25448.0,0.0
2025-10-15T04:00:00Z,25580.0,25611.0,25580.0,25611.0,2.0
2025-10-16T04:00:00Z,25510.25,25510.25,25510.25,25510.25,0.0
2025-10-17T04:00:00Z,25666.0,25666.0,25666.0,25666.0,0.0
2025-10-20T04:00:00Z,25994.25,25994.25,25987.0,25987.0,0.0
2025-10-21T04:00:00Z,25978.75,25978.75,25976.0,25976.0,0.0
2025-10-22T04:00:00Z,25717.25,25718.5,25717.25,25718.5,0.0
2025-10-23T04:00:00Z,25941.25,25941.25,25933.5,25933.5,0.0
2025-10-24T04:00:00Z,26205.25,26205.25,26188.75,26188.75,0.0
2025-10-27T04:00:00Z,26500.0,26673.25,26500.0,26647.5,2.0
2025-10-28T04:00:00Z,26873.0,26873.0,26850.5,26850.5,0.0
2025-10-29T04:00:00Z,26993.0,26993.0,26953.5,26953.5,1.0
2025-10-30T04:00:00Z,26584.5,26584.5,26575.5,26575.5,0.0
2025-10-31T04:00:00Z,26716.5,26722.75,26716.5,26722.75,0.0
2025-11-03T05:00:00Z,26802.75,26822.0,26802.75,26822.0,0.0
2025-11-04T05:00:00Z,26255.75,26292.25,26255.75,26292.25,0.0
2025-11-05T05:00:00Z,26000.0,26462.25,26000.0,26462.0,1.0
2025-11-06T05:00:00Z,25919.75,25953.25,25919.75,25953.25,0.0
2025-11-07T05:00:00Z,25861.0,25872.5,25861.0,25872.5,0.0
2025-11-10T05:00:00Z,26229.75,26423.5,26229.75,26423.0,2.0
2025-11-11T05:00:00Z,26350.0,26350.0,26283.25,26346.75,2.0
2025-11-12T05:00:00Z,26250.0,26330.5,26250.0,26330.5,1.0
2025-11-13T05:00:00Z,25790.0,25797.5,25750.0,25797.5,3.0
2025-11-14T05:00:00Z,25796.0,25796.0,25796.0,25796.0,0.0
2025-11-17T05:00:00Z,25650.0,25650.0,25450.0,25576.75,2.0
2025-11-18T05:00:00Z,25272.25,25291.5,25272.25,25291.5,0.0
2025-11-19T05:00:00Z,25395.75,25419.75,25395.75,25419.75,0.0
2025-11-20T05:00:00Z,24790.0,24821.75,24790.0,24821.75,0.0
2025-11-21T05:00:00Z,24964.75,24990.75,24964.75,24990.75,0.0
2025-11-24T05:00:00Z,25630.0,25630.0,25630.0,25630.0,0.0
2025-11-25T05:00:00Z,25772.25,25777.0,25772.25,25777.0,0.0
2025-11-26T05:00:00Z,25998.5,25998.5,25992.0,25992.0,0.0
2025-11-28T14:30:00Z,25992.0,26170.75,25992.0,26170.75,1.0
2025-12-01T05:00:00Z,26082.25,26082.25,26076.5,26076.5,0.0
2025-12-02T05:00:00Z,26100.0,26333.25,26100.0,26291.5,2.0
2025-12-03T05:00:00Z,26200.0,26362.25,26150.0,26340.5,5.0
2025-12-04T05:00:00Z,26409.0,26409.0,26239.0,26305.75,4.0
2025-12-05T05:00:00Z,26469.0,26469.0,26446.75,26446.75,2.0
2025-12-08T05:00:00Z,26360.5,26378.25,26360.5,26378.25,0.0
2025-12-09T05:00:00Z,26403.75,26414.25,26403.75,26414.25,0.0
2025-12-10T05:00:00Z,26506.5,26514.5,26506.5,26514.5,0.0
2025-12-11T05:00:00Z,26414.5,26432.5,26414.5,26432.5,0.0
2025-12-12T05:00:00Z,26159.0,26159.0,25912.0,25931.5,6.0
2025-12-15T05:00:00Z,25784.75,25804.75,25784.75,25804.75,0.0
2025-12-16T05:00:00Z,25834.25,25843.25,25834.25,25843.25,1.0
2025-12-17T05:00:00Z,25346.5,25400.0,25346.5,25356.5,1.0
2025-12-18T05:00:00Z,25717.75,25717.75,25717.75,25717.75,0.0
2025-12-19T05:00:00Z,26046.25,26046.25,26038.25,26038.25,0.0
2025-12-22T05:00:00Z,26155.5,26246.0,26129.0,26129.0,7.0
2025-12-23T05:00:00Z,26148.0,26280.25,26148.0,26251.0,24.0
2025-12-24T14:30:00Z,26275.0,26361.0,26275.0,26320.25,12.0
2025-12-26T05:00:00Z,26360.0,26360.0,26290.0,26305.0,14.0
2025-12-29T05:00:00Z,26306.5,26306.5,26091.25,26177.0,32.0
2025-12-30T05:00:00Z,26180.0,26207.0,26113.0,26113.0,12.0
2025-12-31T05:00:00Z,26000.0,26100.0,25878.5,25892.0,12.0
2026-01-02T05:00:00Z,26068.0,26120.0,25733.0,25817.0,33.0
2026-01-05T05:00:00Z,26080.0,26107.0,26010.75,26010.75,15.0
2026-01-06T05:00:00Z,26076.0,26310.25,26000.0,26258.0,63.0
2026-01-07T05:00:00Z,26300.0,26439.0,26270.0,26274.75,50.0
2026-01-08T05:00:00Z,26289.5,26289.5,26065.0,26128.0,9.0
2026-01-09T05:00:00Z,26165.5,26426.0,26100.0,26383.0,47.0
2026-01-12T05:00:00Z,26458.5,26458.5,26150.0,26403.0,98.0
2026-01-13T05:00:00Z,26342.0,26484.0,26269.75,26351.75,69.0
2026-01-14T05:00:00Z,26324.0,26324.0,25887.5,26074.75,83.0
2026-01-15T05:00:00Z,26058.0,26395.75,26058.0,26153.25,106.0
2026-01-16T05:00:00Z,26295.75,26340.25,26067.25,26136.0,30.0
2026-01-20T05:00:00Z,25898.25,25898.25,25578.0,25578.0,75.0
2026-01-21T05:00:00Z,25569.75,26094.25,25512.5,25924.75,94.0
2026-01-22T05:00:00Z,25996.75,26192.5,25972.75,26114.0,123.0
2026-01-23T05:00:00Z,26036.0,26304.75,26033.75,26193.75,17.0
2026-01-26T05:00:00Z,25930.5,26378.5,25924.75,26304.0,116.0
2026-01-27T05:00:00Z,26429.75,26571.25,26390.0,26529.0,113.0
2026-01-28T05:00:00Z,26602.25,26784.75,26500.0,26617.0,203.0
2026-01-29T05:00:00Z,26600.0,26716.0,26018.75,26458.0,74.0
2026-01-30T05:00:00Z,26370.0,26420.0,26050.5,26127.0,103.0
2026-02-02T05:00:00Z,26022.25,26394.25,25740.25,26308.0,94.0
2026-02-03T05:00:00Z,26411.0,26461.25,25708.5,25909.0,99.0
2026-02-04T05:00:00Z,25838.5,25950.0,25270.0,25449.0,155.0
2026-02-05T05:00:00Z,25525.0,25600.0,24878.75,25095.0,304.0
2026-02-06T05:00:00Z,24901.25,25613.25,24700.25,25612.0,241.0
2026-02-09T05:00:00Z,25745.0,25871.25,25400.0,25802.75,85.0
2026-02-10T05:00:00Z,25766.0,25888.0,25665.75,25665.75,32.0
2026-02-11T05:00:00Z,25714.5,25903.0,25526.75,25738.0,68.0
2026-02-12T05:00:00Z,25750.0,25859.25,25189.0,25217.0,124.0
2026-02-13T05:00:00Z,25280.0,25429.0,25072.75,25250.25,117.0
2026-02-17T05:00:00Z,25208.75,25303.0,24908.5,25213.75,135.0
2026-02-18T05:00:00Z,25234.5,25555.0,25234.5,25404.0,157.0
2026-02-19T05:00:00Z,25395.0,25428.25,25203.75,25305.25,75.0
2026-02-20T05:00:00Z,25340.0,25568.0,25144.25,25515.25,173.0
2026-02-23T05:00:00Z,25430.5,25460.25,25123.0,25206.0,91.0
2026-02-24T05:00:00Z,25227.75,25509.0,25145.75,25473.25,81.0
2026-02-25T05:00:00Z,25449.5,25919.75,25449.0,25829.25,268.0
2026-02-26T05:00:00Z,25818.25,25842.5,25350.0,25527.5,193.0
2026-02-27T05:00:00Z,25452.5,25528.75,25228.5,25449.5,71.0
2026-03-02T05:00:00Z,25177.0,25525.0,24930.25,25471.0,203.0
2026-03-03T05:00:00Z,25305.0,25305.0,24790.0,25196.75,221.0
2026-03-04T05:00:00Z,25177.5,25629.75,24989.0,25573.0,191.0
2026-03-05T05:00:00Z,25606.5,25661.25,25214.75,25492.0,178.0
2026-03-06T05:00:00Z,25511.0,25582.5,25050.0,25109.5,149.0
2026-03-09T04:00:00Z,24975.0,25465.5,24423.75,25426.25,527.0
2026-03-10T04:00:00Z,25367.25,25650.0,25276.25,25416.5,440.0
2026-03-11T04:00:00Z,25415.25,25600.0,25325.0,25417.25,172.0
2026-03-12T04:00:00Z,25340.25,25352.5,24943.0,24993.25,274.0
2026-03-13T04:00:00Z,24969.25,25219.0,24770.0,24828.75,403.0
2026-03-16T04:00:00Z,24730.0,25247.25,24714.5,25113.0,403.0
2026-03-17T10:15:34Z,25089.75,25099.0,24960.0,25038.0,170.0
